FriendlyId,District2010Cycle,District2020Cycle,Party,Votes2016,Votes2020,state
40143000149,1,1,Rep,361,394,OKLAHOMA
40143000024,1,1,Rep,315,328,OKLAHOMA
40143000084,1,1,Rep,378,336,OKLAHOMA
40143000881,1,1,Rep,678,692,OKLAHOMA
40041000009,2,2,Rep,1206,1285,OKLAHOMA
40051000025,4,4,Rep,378,417,OKLAHOMA
40051000026,4,4,Rep,183,233,OKLAHOMA
40097000242,2,2,Rep,499,581,OKLAHOMA
40097000130,2,2,Rep,385,461,OKLAHOMA
40053000023,3,3,Rep,468,498,OKLAHOMA
40053000030,3,3,Rep,347,361,OKLAHOMA
40143000752,1,1,Rep,936,1176,OKLAHOMA
40143000406,1,1,Rep,1020,1019,OKLAHOMA
40141000002,4,4,Rep,251,257,OKLAHOMA
40141000009,4,4,Rep,142,149,OKLAHOMA
40013000022,2,2,Rep,673,770,OKLAHOMA
40001010016,2,2,Rep,284,357,OKLAHOMA
40015000510,3,3,Rep,511,593,OKLAHOMA
40015000509,3,3,Rep,304,351,OKLAHOMA
40015000812,3,3,Rep,151,201,OKLAHOMA
40097000038,2,2,Rep,175,222,OKLAHOMA
40039000022,3,3,Rep,265,327,OKLAHOMA
40151000008,3,3,Rep,236,225,OKLAHOMA
40151000004,3,3,Rep,145,150,OKLAHOMA
40049000001,4,4,Rep,400,445,OKLAHOMA
40049000025,4,4,Rep,487,523,OKLAHOMA
40049000009,4,4,Rep,739,807,OKLAHOMA
40099000014,4,4,Rep,138,161,OKLAHOMA
40099000020,4,4,Rep,650,728,OKLAHOMA
40135000202,2,2,Rep,344,386,OKLAHOMA
40135000103,2,2,Rep,683,754,OKLAHOMA
40135000208,2,2,Rep,443,506,OKLAHOMA
40095000201,2,2,Rep,231,251,OKLAHOMA
40135000301,2,2,Rep,653,682,OKLAHOMA
40081000015,3,5,Rep,824,961,OKLAHOMA
40033000007,4,4,Rep,280,278,OKLAHOMA
40153000201,3,3,Rep,808,774,OKLAHOMA
40013000004,2,2,Rep,540,619,OKLAHOMA
40135000104,2,2,Rep,675,722,OKLAHOMA
40135000308,2,2,Rep,219,265,OKLAHOMA
40013000011,2,2,Rep,174,187,OKLAHOMA
40013000010,2,2,Rep,389,430,OKLAHOMA
40013000019,2,2,Rep,562,700,OKLAHOMA
40013000018,2,2,Rep,714,787,OKLAHOMA
40015000712,3,3,Rep,353,384,OKLAHOMA
40015001111,3,3,Rep,760,818,OKLAHOMA
40079000306,2,2,Rep,95,97,OKLAHOMA
40079000105,2,2,Rep,568,660,OKLAHOMA
40089000024,2,2,Rep,162,193,OKLAHOMA
40131000020,2,2,Rep,1324,1374,OKLAHOMA
40131000017,2,2,Rep,524,620,OKLAHOMA
40131000004,2,2,Rep,1072,1100,OKLAHOMA
40031000045,4,4,Rep,596,727,OKLAHOMA
40133000010,5,5,Rep,625,612,OKLAHOMA
40133000035,5,5,Rep,347,400,OKLAHOMA
40143000121,1,1,Rep,493,469,OKLAHOMA
40143000474,1,1,Rep,1112,1105,OKLAHOMA
40143000040,1,1,Rep,110,51,OKLAHOMA
40143000857,1,1,Rep,773,777,OKLAHOMA
40131000024,2,2,Rep,531,562,OKLAHOMA
40131000032,2,2,Rep,644,732,OKLAHOMA
40131000019,2,2,Rep,664,723,OKLAHOMA
40131000116,2,2,Rep,697,781,OKLAHOMA
40037000417,1,1,Rep,1415,1550,OKLAHOMA
40063000018,2,2,Rep,201,227,OKLAHOMA
40063000035,2,2,Rep,481,501,OKLAHOMA
40133000020,5,5,Rep,583,612,OKLAHOMA
40133000032,5,5,Rep,423,494,OKLAHOMA
40133000030,5,5,Rep,195,198,OKLAHOMA
40031000039,4,4,Rep,671,699,OKLAHOMA
40143000456,1,1,Rep,793,786,OKLAHOMA
40143000703,1,1,Rep,1208,1491,OKLAHOMA
40143000073,1,1,Rep,440,375,OKLAHOMA
40143000074,1,1,Rep,612,544,OKLAHOMA
40143000010,1,1,Rep,56,74,OKLAHOMA
40143000407,1,1,Rep,1136,1347,OKLAHOMA
40133000024,5,5,Rep,414,464,OKLAHOMA
40037000142,3,1,Rep,1373,1405,OKLAHOMA
40037000412,3,3,Rep,417,446,OKLAHOMA
40037000410,3,3,Rep,204,229,OKLAHOMA
40037000111,3,1,Rep,633,699,OKLAHOMA
40113000308,3,3,Rep,858,926,OKLAHOMA
40113000110,3,3,Rep,631,672,OKLAHOMA
40013000003,2,2,Rep,519,519,OKLAHOMA
40121000003,2,2,Rep,416,405,OKLAHOMA
40121000001,2,2,Rep,41,49,OKLAHOMA
40083000303,3,,Rep,1007,1108,OKLAHOMA
40013000008,2,2,Rep,635,645,OKLAHOMA
40041000021,2,2,Rep,114,127,OKLAHOMA
40153000306,3,3,Rep,1258,1346,OKLAHOMA
40153000203,3,3,Rep,428,482,OKLAHOMA
40027000049,4,4,Rep,529,603,OKLAHOMA
40125000013,5,5,Rep,944,1055,OKLAHOMA
40125000022,5,5,Rep,1085,1316,OKLAHOMA
40125000015,5,5,Rep,741,810,OKLAHOMA
40027000060,4,4,Rep,1515,1544,OKLAHOMA
40027000093,4,4,Rep,174,178,OKLAHOMA
40027000045,4,4,Rep,378,474,OKLAHOMA
40027000037,4,4,Rep,802,875,OKLAHOMA
40105000204,2,2,Rep,205,229,OKLAHOMA
40021000023,2,2,Rep,172,202,OKLAHOMA
40007000026,3,3,Rep,39,48,OKLAHOMA
40071000206,3,3,Rep,862,903,OKLAHOMA
40021000010,2,2,Rep,850,907,OKLAHOMA
40021000015,2,2,Rep,740,838,OKLAHOMA
40071000411,3,3,Rep,138,148,OKLAHOMA
40099000004,4,4,Rep,598,693,OKLAHOMA
40027000054,4,4,Rep,586,623,OKLAHOMA
40027000050,4,4,Rep,1126,1092,OKLAHOMA
40027000058,4,4,Rep,917,873,OKLAHOMA
40027000005,4,4,Rep,1550,1487,OKLAHOMA
40027000018,4,4,Rep,363,354,OKLAHOMA
40027000082,4,4,Rep,899,1094,OKLAHOMA
40049000018,4,4,Rep,840,891,OKLAHOMA
40095000204,2,2,Rep,461,478,OKLAHOMA
40095000304,2,2,Rep,742,945,OKLAHOMA
40033000008,4,4,Rep,54,54,OKLAHOMA
40003000230,3,3,Rep,251,243,OKLAHOMA
40121000043,2,2,Rep,264,296,OKLAHOMA
40047000110,3,3,Rep,562,565,OKLAHOMA
40047000308,3,3,Rep,606,721,OKLAHOMA
40047000109,3,3,Rep,234,277,OKLAHOMA
40027000086,4,4,Rep,1195,1254,OKLAHOMA
40027000081,4,4,Rep,820,817,OKLAHOMA
40027000039,4,4,Rep,593,600,OKLAHOMA
40027000087,4,4,Rep,552,601,OKLAHOMA
40027000065,4,4,Rep,604,734,OKLAHOMA
40027000057,4,4,Rep,1283,1407,OKLAHOMA
40027000040,4,4,Rep,894,895,OKLAHOMA
40027000094,4,4,Rep,195,212,OKLAHOMA
40059000203,3,3,Rep,113,116,OKLAHOMA
40027000029,4,4,Rep,1176,1224,OKLAHOMA
40033000011,4,4,Rep,235,245,OKLAHOMA
40131000023,2,2,Rep,1526,1644,OKLAHOMA
40131000001,2,2,Rep,1054,1141,OKLAHOMA
40131000031,1,,Rep,1214,1424,OKLAHOMA
40131000021,1,1,Rep,334,573,OKLAHOMA
40047000102,3,3,Rep,347,363,OKLAHOMA
40047000103,3,3,Rep,493,480,OKLAHOMA
40049000017,4,4,Rep,312,335,OKLAHOMA
40079000103,2,2,Rep,500,607,OKLAHOMA
40079000212,2,2,Rep,793,877,OKLAHOMA
40079000303,2,2,Rep,149,184,OKLAHOMA
40079000108,2,2,Rep,344,390,OKLAHOMA
40111000020,2,2,Rep,981,1036,OKLAHOMA
40091000104,2,2,Rep,405,465,OKLAHOMA
40107000313,2,2,Rep,94,103,OKLAHOMA
40079000202,2,2,Rep,137,178,OKLAHOMA
40079000214,2,2,Rep,130,165,OKLAHOMA
40027000043,4,4,Rep,1196,1210,OKLAHOMA
40027000008,4,4,Rep,191,176,OKLAHOMA
40027000070,4,4,Rep,1055,1021,OKLAHOMA
40111000015,2,2,Rep,478,530,OKLAHOMA
40131000120,2,2,Rep,819,918,OKLAHOMA
40131000026,2,2,Rep,1460,1487,OKLAHOMA
40131000018,2,2,Rep,1123,1194,OKLAHOMA
40037000409,3,3,Rep,691,779,OKLAHOMA
40037000112,3,1,Rep,256,247,OKLAHOMA
40037000132,3,1,Rep,703,808,OKLAHOMA
40037000411,3,3,Rep,407,423,OKLAHOMA
40027000009,4,4,Rep,1274,1457,OKLAHOMA
40113000305,3,3,Rep,356,384,OKLAHOMA
40113000109,3,3,Rep,660,735,OKLAHOMA
40091000315,2,2,Rep,184,227,OKLAHOMA
40111000036,2,2,Rep,518,582,OKLAHOMA
40111000007,2,2,Rep,283,223,OKLAHOMA
40037000241,3,3,Rep,317,367,OKLAHOMA
40131000027,2,2,Rep,636,670,OKLAHOMA
40113000203,3,3,Rep,1980,2315,OKLAHOMA
40113000311,3,3,Rep,63,79,OKLAHOMA
40111000035,2,2,Rep,237,281,OKLAHOMA
40125000038,5,5,Rep,296,347,OKLAHOMA
40125000025,5,5,Rep,626,738,OKLAHOMA
40125000042,5,5,Rep,237,256,OKLAHOMA
40067000002,4,4,Rep,254,255,OKLAHOMA
40079000207,2,2,Rep,531,635,OKLAHOMA
40079000205,2,2,Rep,247,284,OKLAHOMA
40121000030,2,2,Rep,192,211,OKLAHOMA
40131000015,2,2,Rep,943,1113,OKLAHOMA
40079000106,2,2,Rep,493,551,OKLAHOMA
40131000029,2,2,Rep,545,613,OKLAHOMA
40031000029,4,4,Rep,61,62,OKLAHOMA
40031000030,4,4,Rep,134,118,OKLAHOMA
40037000121,3,1,Rep,935,993,OKLAHOMA
40125000041,5,5,Rep,381,461,OKLAHOMA
40125000029,5,5,Rep,883,1024,OKLAHOMA
40125000018,5,5,Rep,686,724,OKLAHOMA
40125000040,5,5,Rep,308,338,OKLAHOMA
40125000021,5,5,Rep,455,540,OKLAHOMA
40125000011,5,5,Rep,1128,1263,OKLAHOMA
40037000406,3,3,Rep,479,541,OKLAHOMA
40031000025,4,4,Rep,54,66,OKLAHOMA
40031000026,4,4,Rep,221,242,OKLAHOMA
40031000032,4,4,Rep,8,12,OKLAHOMA
40031000008,4,4,Rep,775,798,OKLAHOMA
40079000203,2,2,Rep,1015,1071,OKLAHOMA
40145000207,1,2,Rep,212,246,OKLAHOMA
40069000002,2,2,Rep,185,166,OKLAHOMA
40141000004,4,4,Rep,147,176,OKLAHOMA
40141000003,4,4,Rep,96,107,OKLAHOMA
40037000420,3,1,Rep,402,392,OKLAHOMA
40037000419,3,1,Rep,793,779,OKLAHOMA
40119000406,3,3,Rep,618,658,OKLAHOMA
40119000409,3,3,Rep,625,701,OKLAHOMA
40005000014,2,2,Rep,107,117,OKLAHOMA
40097000011,2,2,Rep,499,555,OKLAHOMA
40097000020,2,2,Rep,712,760,OKLAHOMA
40145000103,1,1,Rep,1506,1557,OKLAHOMA
40097000023,2,2,Rep,656,694,OKLAHOMA
40097000132,2,2,Rep,443,476,OKLAHOMA
40097000015,2,2,Rep,348,414,OKLAHOMA
40141000001,4,4,Rep,445,484,OKLAHOMA
40001010006,2,2,Rep,345,425,OKLAHOMA
40073000304,3,3,Rep,142,163,OKLAHOMA
40109000139,5,5,Rep,1684,1982,OKLAHOMA
40109000004,5,5,Rep,836,839,OKLAHOMA
40019000033,4,4,Rep,411,444,OKLAHOMA
40019000041,4,4,Rep,782,788,OKLAHOMA
40109000089,5,,Rep,254,279,OKLAHOMA
40109000027,4,5,Rep,151,189,OKLAHOMA
40047000204,3,3,Rep,1111,1222,OKLAHOMA
40047000207,3,3,Rep,550,613,OKLAHOMA
40109000025,5,5,Rep,273,300,OKLAHOMA
40109000021,5,5,Rep,1307,1351,OKLAHOMA
40125000033,5,5,Rep,405,463,OKLAHOMA
40125000037,5,5,Rep,431,542,OKLAHOMA
40073000105,3,3,Rep,482,631,OKLAHOMA
40109000148,5,5,Rep,971,930,OKLAHOMA
40115000026,2,2,Rep,680,721,OKLAHOMA
40153000302,3,3,Rep,259,291,OKLAHOMA
40109000229,5,3,Rep,610,496,OKLAHOMA
40109000100,5,5,Rep,822,810,OKLAHOMA
40109000172,5,5,Rep,594,576,OKLAHOMA
40109000187,5,3,Rep,54,82,OKLAHOMA
40109000185,5,5,Rep,167,150,OKLAHOMA
40109000186,5,3,Rep,221,218,OKLAHOMA
40109000182,5,5,Rep,172,195,OKLAHOMA
40109000097,4,4,Rep,569,634,OKLAHOMA
40109000042,5,5,Rep,1128,1215,OKLAHOMA
40109000044,5,5,Rep,1180,1179,OKLAHOMA
40109000150,5,5,Rep,1009,892,OKLAHOMA
40109000209,5,3,Rep,348,322,OKLAHOMA
40109000137,5,5,Rep,1267,1542,OKLAHOMA
40109000045,5,5,Rep,1127,1319,OKLAHOMA
40109000009,5,5,Rep,527,498,OKLAHOMA
40109000151,5,5,Rep,1062,1167,OKLAHOMA
40109000240,5,5,Rep,52,82,OKLAHOMA
40109000173,5,5,Rep,689,701,OKLAHOMA
40109000249,5,3,Rep,794,634,OKLAHOMA
40009000115,3,3,Rep,144,162,OKLAHOMA
40009000330,3,3,Rep,372,399,OKLAHOMA
40109000039,5,5,Rep,840,873,OKLAHOMA
40109000002,5,5,Rep,557,572,OKLAHOMA
40109000063,5,5,Rep,535,589,OKLAHOMA
40109000200,5,5,Rep,379,372,OKLAHOMA
40109000086,4,4,Rep,829,842,OKLAHOMA
40109000188,5,3,Rep,0,0,OKLAHOMA
40109000103,5,5,Rep,457,426,OKLAHOMA
40073000305,3,3,Rep,175,182,OKLAHOMA
40081000004,3,5,Rep,351,381,OKLAHOMA
40109000235,5,3,Rep,235,265,OKLAHOMA
40109000105,5,5,Rep,606,568,OKLAHOMA
40109000066,5,5,Rep,223,195,OKLAHOMA
40109000062,5,5,Rep,1170,1114,OKLAHOMA
40109000149,5,5,Rep,1058,990,OKLAHOMA
40109000022,4,5,Rep,716,823,OKLAHOMA
40011000002,3,3,Rep,589,591,OKLAHOMA
40031000013,4,4,Rep,540,475,OKLAHOMA
40031000003,4,4,Rep,420,432,OKLAHOMA
40081000002,3,5,Rep,649,671,OKLAHOMA
40003000320,3,3,Rep,155,156,OKLAHOMA
40047000310,3,3,Rep,495,527,OKLAHOMA
40031000042,4,4,Rep,1456,1565,OKLAHOMA
40031000037,4,4,Rep,227,272,OKLAHOMA
40133000015,5,5,Rep,321,349,OKLAHOMA
40073000102,3,3,Rep,222,243,OKLAHOMA
40089000029,2,2,Rep,261,310,OKLAHOMA
40115000031,2,2,Rep,667,810,OKLAHOMA
40123000063,4,4,Rep,323,330,OKLAHOMA
40123000064,4,4,Rep,455,499,OKLAHOMA
40089000013,2,2,Rep,309,363,OKLAHOMA
40013000013,2,2,Rep,449,497,OKLAHOMA
40021000018,2,2,Rep,184,214,OKLAHOMA
40081000018,3,5,Rep,338,370,OKLAHOMA
40081000021,3,5,Rep,742,837,OKLAHOMA
40109000184,5,5,Rep,486,472,OKLAHOMA
40123000059,4,4,Rep,470,489,OKLAHOMA
40123000051,4,4,Rep,320,366,OKLAHOMA
40089000025,2,2,Rep,202,239,OKLAHOMA
40021000019,2,2,Rep,417,519,OKLAHOMA
40147000013,1,2,Rep,748,737,OKLAHOMA
40019000007,4,4,Rep,112,116,OKLAHOMA
40081000001,3,5,Rep,446,536,OKLAHOMA
40081000003,3,5,Rep,716,756,OKLAHOMA
40055000106,3,3,Rep,80,85,OKLAHOMA
40055000203,3,3,Rep,149,171,OKLAHOMA
40021000014,2,2,Rep,512,636,OKLAHOMA
40061000031,2,2,Rep,617,672,OKLAHOMA
40061000009,2,2,Rep,86,83,OKLAHOMA
40057000203,3,3,Rep,20,27,OKLAHOMA
40101000038,2,2,Rep,654,717,OKLAHOMA
40101000022,2,2,Rep,569,629,OKLAHOMA
40101000050,2,2,Rep,122,148,OKLAHOMA
40101000041,2,2,Rep,1374,1627,OKLAHOMA
40035000140,2,2,Rep,575,641,OKLAHOMA
40019000063,4,4,Rep,869,931,OKLAHOMA
40019000052,4,4,Rep,422,492,OKLAHOMA
40019000032,4,4,Rep,226,255,OKLAHOMA
40019000030,4,4,Rep,272,284,OKLAHOMA
40101000051,2,2,Rep,87,103,OKLAHOMA
40055000302,3,3,Rep,46,50,OKLAHOMA
40051000036,4,4,Rep,1052,1098,OKLAHOMA
40101000061,2,2,Rep,263,277,OKLAHOMA
40093000015,3,3,Rep,210,225,OKLAHOMA
40075000008,3,3,Rep,174,176,OKLAHOMA
40089000011,2,2,Rep,144,148,OKLAHOMA
40103000104,3,3,Rep,190,207,OKLAHOMA
40081000010,3,5,Rep,686,721,OKLAHOMA
40101000044,2,2,Rep,364,441,OKLAHOMA
40101000045,2,2,Rep,397,437,OKLAHOMA
40061000030,2,2,Rep,331,402,OKLAHOMA
40051000005,4,4,Rep,289,294,OKLAHOMA
40101000049,2,2,Rep,193,212,OKLAHOMA
40101000036,2,2,Rep,48,67,OKLAHOMA
40145000203,1,2,Rep,1068,1154,OKLAHOMA
40077000008,2,2,Rep,311,355,OKLAHOMA
40101000033,2,2,Rep,843,1035,OKLAHOMA
40101000040,2,2,Rep,242,241,OKLAHOMA
40115000025,2,2,Rep,459,518,OKLAHOMA
40051000035,4,4,Rep,124,150,OKLAHOMA
40051000021,4,4,Rep,247,236,OKLAHOMA
40101000047,2,2,Rep,406,405,OKLAHOMA
40003000120,3,3,Rep,187,175,OKLAHOMA
40077000006,2,2,Rep,119,151,OKLAHOMA
40103000305,3,3,Rep,604,659,OKLAHOMA
40103000203,3,3,Rep,253,232,OKLAHOMA
40103000106,3,3,Rep,84,88,OKLAHOMA
40009000343,3,3,Rep,126,146,OKLAHOMA
40031000035,4,4,Rep,243,314,OKLAHOMA
40143000061,1,1,Rep,465,461,OKLAHOMA
40143000060,1,1,Rep,377,327,OKLAHOMA
40143000102,1,1,Rep,453,414,OKLAHOMA
40143000404,1,1,Rep,881,963,OKLAHOMA
40143000148,1,1,Rep,402,422,OKLAHOMA
40001010012,2,2,Rep,320,378,OKLAHOMA
40143000055,1,1,Rep,375,396,OKLAHOMA
40143000553,1,1,Rep,291,303,OKLAHOMA
40143000552,1,1,Rep,535,618,OKLAHOMA
40143000099,1,1,Rep,278,259,OKLAHOMA
40143000707,1,1,Rep,714,846,OKLAHOMA
40143000005,1,1,Rep,55,55,OKLAHOMA
40143000168,1,1,Rep,602,569,OKLAHOMA
40143000355,1,1,Rep,191,218,OKLAHOMA
40143000465,1,1,Rep,993,1027,OKLAHOMA
40143000017,1,1,Rep,150,180,OKLAHOMA
40143000020,1,1,Rep,228,212,OKLAHOMA
40143000029,1,1,Rep,283,325,OKLAHOMA
40143000012,1,1,Rep,151,157,OKLAHOMA
40143000172,1,1,Rep,608,547,OKLAHOMA
40143000001,1,1,Rep,36,43,OKLAHOMA
40143000701,1,1,Rep,1257,1368,OKLAHOMA
40143000758,1,1,Rep,409,660,OKLAHOMA
40143000855,1,1,Rep,1184,1283,OKLAHOMA
40039000019,3,3,Rep,830,853,OKLAHOMA
40039000020,3,3,Rep,1036,1153,OKLAHOMA
40031000015,4,4,Rep,524,558,OKLAHOMA
40043000008,3,3,Rep,439,461,OKLAHOMA
40011000007,3,3,Rep,485,548,OKLAHOMA
40115000009,2,2,Rep,261,277,OKLAHOMA
40115000012,2,2,Rep,307,333,OKLAHOMA
40115000005,2,2,Rep,281,306,OKLAHOMA
40143000064,1,1,Rep,410,390,OKLAHOMA
40143000755,1,1,Rep,1777,1795,OKLAHOMA
40115000011,2,2,Rep,368,421,OKLAHOMA
40031000049,4,4,Rep,483,563,OKLAHOMA
40041000018,2,2,Rep,363,437,OKLAHOMA
40041000019,2,2,Rep,695,791,OKLAHOMA
40047000203,3,3,Rep,406,437,OKLAHOMA
40013000028,2,2,Rep,45,592,OKLAHOMA
40143000705,1,1,Rep,827,991,OKLAHOMA
40143000167,1,1,Rep,918,1107,OKLAHOMA
40041000023,2,2,Rep,549,651,OKLAHOMA
40047000201,3,3,Rep,850,874,OKLAHOMA
40039000021,3,3,Rep,887,803,OKLAHOMA
40043000002,3,3,Rep,93,109,OKLAHOMA
40149000030,3,3,Rep,314,342,OKLAHOMA
40015000031,3,3,Rep,129,116,OKLAHOMA
40015000810,3,3,Rep,169,191,OKLAHOMA
40129000303,3,3,Rep,193,216,OKLAHOMA
40015001010,3,3,Rep,361,358,OKLAHOMA
40031000007,4,4,Rep,492,539,OKLAHOMA
40031000001,4,4,Rep,649,688,OKLAHOMA
40031000011,4,4,Rep,441,498,OKLAHOMA
40079000114,2,2,Rep,138,166,OKLAHOMA
40079000305,2,2,Rep,126,157,OKLAHOMA
40113000302,3,3,Rep,100,109,OKLAHOMA
40037000413,3,3,Rep,620,739,OKLAHOMA
40037000416,1,1,Rep,647,670,OKLAHOMA
40007000011,3,3,Rep,173,180,OKLAHOMA
40079000113,2,2,Rep,283,335,OKLAHOMA
40079000204,2,2,Rep,567,666,OKLAHOMA
40125000009,5,5,Rep,993,1120,OKLAHOMA
40037000131,3,1,Rep,367,389,OKLAHOMA
40113000307,3,3,Rep,417,472,OKLAHOMA
40071000401,3,3,Rep,51,52,OKLAHOMA
40071000533,3,3,Rep,604,638,OKLAHOMA
40027000042,4,4,Rep,273,268,OKLAHOMA
40131000013,2,2,Rep,772,856,OKLAHOMA
40145000302,1,1,Rep,1382,1433,OKLAHOMA
40027000053,4,4,Rep,1186,1259,OKLAHOMA
40027000071,4,4,Rep,360,341,OKLAHOMA
40033000001,4,4,Rep,75,84,OKLAHOMA
40111000019,2,2,Rep,263,270,OKLAHOMA
40091000310,2,2,Rep,135,152,OKLAHOMA
40111000033,2,2,Rep,240,295,OKLAHOMA
40069000008,2,2,Rep,189,231,OKLAHOMA
40069000001,2,2,Rep,266,299,OKLAHOMA
40131000022,2,2,Rep,1013,1112,OKLAHOMA
40027000080,4,4,Rep,283,257,OKLAHOMA
40027000073,4,4,Rep,1518,1785,OKLAHOMA
40027000059,4,4,Rep,221,222,OKLAHOMA
40005000011,2,2,Rep,652,743,OKLAHOMA
40125000007,5,5,Rep,609,646,OKLAHOMA
40079000215,2,2,Rep,214,248,OKLAHOMA
40005000013,2,2,Rep,286,296,OKLAHOMA
40111000010,2,2,Rep,168,185,OKLAHOMA
40027000088,4,4,Rep,1445,1541,OKLAHOMA
40027000019,4,4,Rep,735,709,OKLAHOMA
40071000420,3,3,Rep,223,270,OKLAHOMA
40071000400,3,3,Rep,103,127,OKLAHOMA
40119000405,3,3,Rep,764,946,OKLAHOMA
40119000404,3,3,Rep,105,119,OKLAHOMA
40119000001,3,3,Rep,176,186,OKLAHOMA
40119000402,3,3,Rep,471,551,OKLAHOMA
40069000012,2,2,Rep,332,402,OKLAHOMA
40113000202,3,3,Rep,172,231,OKLAHOMA
40083000304,3,3,Rep,271,282,OKLAHOMA
40145000310,1,1,Rep,386,415,OKLAHOMA
40145000303,1,1,Rep,547,669,OKLAHOMA
40005000007,2,2,Rep,356,394,OKLAHOMA
40109000204,5,5,Rep,521,556,OKLAHOMA
40109000213,5,3,Rep,125,146,OKLAHOMA
40109000034,5,5,Rep,892,1069,OKLAHOMA
40109000041,5,5,Rep,763,781,OKLAHOMA
40109000057,5,5,Rep,614,598,OKLAHOMA
40109000082,4,4,Rep,254,266,OKLAHOMA
40109000093,4,5,Rep,568,591,OKLAHOMA
40109000248,5,3,Rep,480,378,OKLAHOMA
40109000152,5,5,Rep,1022,992,OKLAHOMA
40109000035,5,5,Rep,1504,1610,OKLAHOMA
40109000228,5,3,Rep,372,404,OKLAHOMA
40109000055,5,5,Rep,763,730,OKLAHOMA
40109000081,4,4,Rep,617,566,OKLAHOMA
40109000029,5,4,Rep,894,836,OKLAHOMA
40109000189,5,,Rep,77,138,OKLAHOMA
40109000211,5,3,Rep,240,265,OKLAHOMA
40109000085,4,4,Rep,758,711,OKLAHOMA
40109000080,4,4,Rep,1069,1031,OKLAHOMA
40109000245,5,5,Rep,27,33,OKLAHOMA
40109000109,5,5,Rep,1128,1362,OKLAHOMA
40109000043,5,5,Rep,1583,1895,OKLAHOMA
40109000107,5,5,Rep,337,501,OKLAHOMA
40121000005,2,2,Rep,318,321,OKLAHOMA
40017000227,3,3,Rep,1487,1757,OKLAHOMA
40119000407,3,3,Rep,656,820,OKLAHOMA
40119000010,3,3,Rep,272,218,OKLAHOMA
40109000241,5,5,Rep,90,111,OKLAHOMA
40065000020,3,3,Rep,569,651,OKLAHOMA
40109000116,5,5,Rep,195,193,OKLAHOMA
40109000171,5,,Rep,480,345,OKLAHOMA
40109000250,5,3,Rep,671,696,OKLAHOMA
40057000204,3,3,Rep,21,25,OKLAHOMA
40017000204,3,5,Rep,900,959,OKLAHOMA
40055000105,3,3,Rep,84,86,OKLAHOMA
40075000006,3,3,Rep,124,129,OKLAHOMA
40119000012,3,3,Rep,192,114,OKLAHOMA
40041000017,2,2,Rep,226,277,OKLAHOMA
40075000016,3,3,Rep,74,83,OKLAHOMA
40153000204,3,3,Rep,188,218,OKLAHOMA
40109000180,5,5,Rep,391,374,OKLAHOMA
40109000023,4,5,Rep,1018,1023,OKLAHOMA
40019000024,4,4,Rep,865,897,OKLAHOMA
40019000062,4,4,Rep,672,755,OKLAHOMA
40109000047,5,5,Rep,352,286,OKLAHOMA
40109000199,5,5,Rep,323,282,OKLAHOMA
40135000106,2,2,Rep,482,594,OKLAHOMA
40135000304,2,2,Rep,387,464,OKLAHOMA
40109000142,5,5,Rep,1065,1047,OKLAHOMA
40081000020,3,5,Rep,410,480,OKLAHOMA
40081000009,3,5,Rep,476,505,OKLAHOMA
40109000071,5,5,Rep,1187,1191,OKLAHOMA
40109000194,5,5,Rep,280,308,OKLAHOMA
40109000010,5,5,Rep,395,413,OKLAHOMA
40109000145,5,5,Rep,700,709,OKLAHOMA
40127000003,2,2,Rep,292,368,OKLAHOMA
40081000007,3,5,Rep,304,322,OKLAHOMA
40017000302,4,3,Rep,1211,1263,OKLAHOMA
40097000034,2,2,Rep,322,369,OKLAHOMA
40051000028,4,4,Rep,749,963,OKLAHOMA
40097000101,2,2,Rep,325,337,OKLAHOMA
40035000520,2,2,Rep,295,320,OKLAHOMA
40085000310,4,4,Rep,266,273,OKLAHOMA
40087000001,4,4,Rep,243,256,OKLAHOMA
40075000011,3,3,Rep,98,107,OKLAHOMA
40041000020,2,2,Rep,135,149,OKLAHOMA
40137000016,4,4,Rep,1109,1167,OKLAHOMA
40137000001,4,4,Rep,729,794,OKLAHOMA
40137000003,4,4,Rep,650,699,OKLAHOMA
40137000059,4,4,Rep,248,275,OKLAHOMA
40137000053,4,4,Rep,164,193,OKLAHOMA
40021000017,2,2,Rep,201,242,OKLAHOMA
40021000001,2,2,Rep,512,480,OKLAHOMA
40017000228,3,5,Rep,470,612,OKLAHOMA
40017000210,3,5,Rep,456,586,OKLAHOMA
40147000046,1,2,Rep,378,395,OKLAHOMA
40065000017,3,3,Rep,256,264,OKLAHOMA
40109000115,5,5,Rep,47,73,OKLAHOMA
40109000153,5,5,Rep,978,900,OKLAHOMA
40109000238,5,,Rep,0,0,OKLAHOMA
40109000033,5,4,Rep,1074,987,OKLAHOMA
40133000022,5,5,Rep,503,562,OKLAHOMA
40133000033,5,5,Rep,85,86,OKLAHOMA
40137000032,4,4,Rep,836,960,OKLAHOMA
40143000038,1,1,Rep,314,288,OKLAHOMA
40017000215,3,5,Rep,1348,1299,OKLAHOMA
40017000109,3,3,Rep,107,113,OKLAHOMA
40137000060,4,4,Rep,68,31,OKLAHOMA
40143000110,1,1,Rep,381,382,OKLAHOMA
40143000853,1,1,Rep,597,669,OKLAHOMA
40143000048,1,1,Rep,325,358,OKLAHOMA
40143000053,1,1,Rep,625,619,OKLAHOMA
