state,FriendlyId,district2010,district2020,party,votes
OKLAHOMA,40071000534,3,3,Dem,258
OKLAHOMA,40145000202,1,,Dem,266
OKLAHOMA,40027000069,4,4,Dem,815
OKLAHOMA,40027000072,4,4,Dem,701
OKLAHOMA,40005000015,2,2,Dem,14
OKLAHOMA,40107000207,2,2,Dem,23
OKLAHOMA,40113000106,3,3,Dem,6
OKLAHOMA,40109000236,5,,Dem,0
OKLAHOMA,40109000222,5,3,Dem,476
OKLAHOMA,40109000017,5,5,Dem,0
OKLAHOMA,40109000016,5,5,Dem,126
OKLAHOMA,40109000015,5,5,Dem,600
OKLAHOMA,40109000146,5,5,Dem,643
OKLAHOMA,40119000016,3,3,Dem,1144
OKLAHOMA,40109000198,5,5,Dem,707
OKLAHOMA,40109000127,5,5,Dem,593
OKLAHOMA,40109000223,5,3,Dem,362
OKLAHOMA,40089000014,2,2,Dem,15
OKLAHOMA,40109000090,5,4,Dem,142
OKLAHOMA,40109000125,5,5,Dem,539
OKLAHOMA,40109000140,5,5,Dem,495
OKLAHOMA,40147000074,1,2,Dem,70
OKLAHOMA,40143000141,1,1,Dem,502
OKLAHOMA,40143000463,1,1,Dem,351
OKLAHOMA,40143000107,1,1,Dem,600
OKLAHOMA,40143000411,1,1,Dem,216
OKLAHOMA,40143000461,1,1,Dem,410
OKLAHOMA,40143000047,1,1,Dem,161
OKLAHOMA,40143000088,1,1,Dem,183
OKLAHOMA,40143000169,1,1,Dem,411
OKLAHOMA,40019000034,4,4,Dem,158
OKLAHOMA,40047000301,3,3,Dem,159
OKLAHOMA,40097000026,2,2,Dem,8
OKLAHOMA,40143000462,1,1,Dem,626
OKLAHOMA,40049000021,4,4,Dem,3
OKLAHOMA,40143000026,1,1,Dem,379
OKLAHOMA,40097000027,2,2,Dem,10
OKLAHOMA,40049000015,4,4,Dem,152
OKLAHOMA,40143000353,1,1,Dem,45
OKLAHOMA,40143000133,1,1,Dem,447
OKLAHOMA,40105000302,2,2,Dem,79
OKLAHOMA,40027000020,4,4,Dem,868
OKLAHOMA,40027000022,4,4,Dem,707
OKLAHOMA,40117000309,3,3,Dem,48
OKLAHOMA,40091000312,2,2,Dem,23
OKLAHOMA,40027000003,4,4,Dem,496
OKLAHOMA,40119000009,3,3,Dem,729
OKLAHOMA,40109000030,5,4,Dem,585
OKLAHOMA,40109000046,5,5,Dem,521
OKLAHOMA,40109000179,5,5,Dem,742
OKLAHOMA,40109000104,5,5,Dem,630
OKLAHOMA,40109000074,5,5,Dem,325
OKLAHOMA,40147000012,1,2,Dem,89
OKLAHOMA,40101000056,2,2,Dem,36
OKLAHOMA,40143000124,1,1,Dem,326
OKLAHOMA,40143000174,1,1,Dem,0
OKLAHOMA,40143000135,1,1,Dem,622
OKLAHOMA,40143000854,1,1,Dem,477
OKLAHOMA,40013000029,2,2,Dem,42
OKLAHOMA,40043000007,3,3,Dem,9
OKLAHOMA,40071000530,3,3,Dem,244
OKLAHOMA,40145000205,1,2,Dem,24
OKLAHOMA,40145000108,1,1,Dem,266
OKLAHOMA,40113000312,3,3,Dem,188
OKLAHOMA,40107000208,2,2,Dem,66
OKLAHOMA,40083000309,3,5,Dem,21
OKLAHOMA,40109000226,5,3,Dem,510
OKLAHOMA,40109000003,5,5,Dem,460
OKLAHOMA,40017000216,3,5,Dem,530
OKLAHOMA,40061000016,2,2,Dem,86
OKLAHOMA,40109000073,5,5,Dem,100
OKLAHOMA,40019000025,4,4,Dem,76
OKLAHOMA,40071000407,3,3,Dem,1
OKLAHOMA,40109000208,5,3,Dem,4
OKLAHOMA,40109000012,5,5,Dem,720
OKLAHOMA,40047000105,3,3,Dem,170
OKLAHOMA,40097000014,2,2,Dem,51
OKLAHOMA,40017000223,3,5,Dem,613
OKLAHOMA,40109000026,4,5,Dem,235
OKLAHOMA,40147000075,1,2,Dem,124
OKLAHOMA,40085000102,4,4,Dem,36
OKLAHOMA,40087000015,4,4,Dem,182
OKLAHOMA,40041000010,2,2,Dem,5
OKLAHOMA,40137000049,4,4,Dem,25
OKLAHOMA,40147000048,1,2,Dem,244
OKLAHOMA,40109000237,5,3,Dem,2
OKLAHOMA,40143000105,1,1,Dem,547
OKLAHOMA,40017000220,3,5,Dem,698
OKLAHOMA,40143000154,1,1,Dem,521
OKLAHOMA,40143000087,1,1,Dem,501
OKLAHOMA,40047000208,3,3,Dem,9
OKLAHOMA,40143000041,1,1,Dem,266
OKLAHOMA,40143000045,1,1,Dem,5
OKLAHOMA,40031000002,4,4,Dem,562
OKLAHOMA,40143000063,1,1,Dem,324
OKLAHOMA,40031000033,4,4,Dem,234
OKLAHOMA,40143000130,1,1,Dem,514
OKLAHOMA,40047000304,3,3,Dem,331
OKLAHOMA,40095000105,2,2,Dem,67
OKLAHOMA,40109000119,5,5,Dem,109
OKLAHOMA,40109000058,5,5,Dem,602
OKLAHOMA,40109000108,5,5,Dem,137
OKLAHOMA,40109000178,5,5,Dem,473
OKLAHOMA,40109000123,5,5,Dem,896
OKLAHOMA,40063000023,2,2,Dem,19
OKLAHOMA,40027000067,4,4,Dem,645
OKLAHOMA,40095000106,2,2,Dem,43
OKLAHOMA,40069000007,2,2,Dem,2
OKLAHOMA,40005000002,2,2,Dem,62
OKLAHOMA,40109000056,5,5,Dem,513
OKLAHOMA,40119000004,3,3,Dem,635
OKLAHOMA,40109000110,5,5,Dem,209
OKLAHOMA,40109000147,5,5,Dem,179
OKLAHOMA,40143000123,1,1,Dem,560
OKLAHOMA,40143000058,1,1,Dem,190
OKLAHOMA,40087000009,4,4,Dem,364
OKLAHOMA,40143000028,1,1,Dem,355
OKLAHOMA,40143000164,1,1,Dem,206
OKLAHOMA,40143000021,1,1,Dem,12
OKLAHOMA,40143000103,1,1,Dem,345
OKLAHOMA,40143000122,1,1,Dem,185
OKLAHOMA,40011000020,3,3,Dem,21
OKLAHOMA,40143000119,1,1,Dem,279
OKLAHOMA,40133000012,5,5,Dem,22
OKLAHOMA,40109000135,5,5,Dem,414
OKLAHOMA,40109000133,5,5,Dem,724
OKLAHOMA,40109000143,5,5,Dem,414
OKLAHOMA,40133000025,5,5,Dem,32
OKLAHOMA,40145000206,1,2,Dem,7
OKLAHOMA,40031000034,4,4,Dem,622
OKLAHOMA,40109000040,5,5,Dem,720
OKLAHOMA,40109000112,5,5,Dem,96
OKLAHOMA,40109000096,4,4,Dem,752
OKLAHOMA,40109000220,5,3,Dem,720
OKLAHOMA,40001010005,2,2,Dem,46
OKLAHOMA,40109000131,5,5,Dem,342
OKLAHOMA,40143000111,1,1,Dem,387
OKLAHOMA,40143000070,1,1,Dem,170
OKLAHOMA,40143000161,1,1,Dem,500
OKLAHOMA,40085000208,4,4,Dem,4
OKLAHOMA,40027000074,4,4,Dem,505
OKLAHOMA,40027000063,4,4,Dem,233
OKLAHOMA,40109000091,4,5,Dem,164
OKLAHOMA,40021000007,2,2,Dem,52
OKLAHOMA,40143000472,1,1,Dem,243
OKLAHOMA,40109000157,5,5,Dem,46
OKLAHOMA,40109000050,5,5,Dem,39
OKLAHOMA,40147000011,1,2,Dem,299
OKLAHOMA,40143000128,1,1,Dem,629
OKLAHOMA,40131000012,2,2,Dem,59
OKLAHOMA,40027000091,4,4,Dem,120
OKLAHOMA,40109000011,5,5,Dem,478
OKLAHOMA,40143000138,1,1,Dem,98
OKLAHOMA,40109000168,5,3,Dem,163
OKLAHOMA,40021000020,2,2,Dem,414
OKLAHOMA,40143000100,1,1,Dem,194
OKLAHOMA,40143000756,1,1,Dem,43
OKLAHOMA,40143000469,1,1,Dem,135
OKLAHOMA,40131000009,2,2,Dem,104
OKLAHOMA,40091000311,2,2,Dem,69
OKLAHOMA,40077000007,2,2,Dem,38
OKLAHOMA,40073000306,3,3,Dem,2
OKLAHOMA,40027000032,4,4,Dem,1077
OKLAHOMA,40109000257,5,5,Dem,140
OKLAHOMA,40097000122,2,2,Dem,16
OKLAHOMA,40027000041,4,4,Dem,292
OKLAHOMA,40119000005,3,3,Dem,172
OKLAHOMA,40005000018,2,2,Dem,0
OKLAHOMA,40109000088,4,4,Dem,452
OKLAHOMA,40121000052,2,2,Dem,2
OKLAHOMA,40027000017,4,4,Dem,143
OKLAHOMA,40109000216,5,3,Dem,39
OKLAHOMA,40109000175,5,5,Dem,260
OKLAHOMA,40031000053,4,4,Dem,0
OKLAHOMA,40143000156,1,1,Dem,393
OKLAHOMA,40121000045,2,2,Dem,2
OKLAHOMA,40143000114,1,1,Dem,291
OKLAHOMA,40143000176,1,1,Dem,0
OKLAHOMA,40143000162,1,1,Dem,57
OKLAHOMA,40145000305,1,1,Dem,31
OKLAHOMA,40085000207,4,4,Dem,19
OKLAHOMA,40055000103,3,3,Dem,2
OKLAHOMA,40047000307,3,3,Dem,39
OKLAHOMA,40109000255,4,5,Dem,0
OKLAHOMA,40143000457,1,1,Dem,58
OKLAHOMA,40153000303,3,3,Dem,0
OKLAHOMA,40115ZZZZZZ,2,2,Dem,1
OKLAHOMA,40153000301,3,3,Dem,38
OKLAHOMA,40145000104,1,1,Dem,0
OKLAHOMA,40027000092,4,4,Dem,3
OKLAHOMA,40145000105,1,1,Dem,1
OKLAHOMA,40143000175,1,1,Dem,0
OKLAHOMA,40109000256,5,5,Dem,0
OKLAHOMA,40005000017,2,2,Dem,0
OKLAHOMA,40143000131,1,1,Dem,242
OKLAHOMA,40063000010,2,2,Dem,0
OKLAHOMA,40153000104,3,3,Dem,0
OKLAHOMA,40037000414_part1_2,1,,Dem,0
OKLAHOMA,40037000414_part2_209,3,,Dem,294
OKLAHOMA,40131000010_part1_162,1,,Dem,475
OKLAHOMA,40131000010_part2_1,2,,Dem,0
OKLAHOMA,40131000030_part1_1,1,,Dem,3
OKLAHOMA,40131000030_part2_73,2,,Dem,511
OKLAHOMA,40131000128_part1_1,1,,Dem,0
OKLAHOMA,40131000128_part2_43,2,,Dem,161
OKLAHOMA,40017000201_part1_15,,3,Dem,39
OKLAHOMA,40017000201_part2_102,,5,Dem,171
OKLAHOMA,40017000202_part1_55,,3,Dem,23
OKLAHOMA,40017000202_part2_39,,5,Dem,69
OKLAHOMA,40017000211_part1_15,,3,Dem,171
OKLAHOMA,40017000211_part2_30,,5,Dem,151
OKLAHOMA,40017000221_part1_5,,3,Dem,98
OKLAHOMA,40017000221_part2_31,,5,Dem,348
OKLAHOMA,40017000226_part1_18,,3,Dem,46
OKLAHOMA,40017000226_part2_21,,5,Dem,30
OKLAHOMA,40017000503_part1_89,,3,Dem,13
OKLAHOMA,40017000503_part2_96,,5,Dem,38
OKLAHOMA,40017000506_part1_1,,3,Dem,0
OKLAHOMA,40017000506_part2_129,,5,Dem,954
OKLAHOMA,40037000403_part1_16,,1,Dem,62
OKLAHOMA,40037000403_part2_47,,3,Dem,110
OKLAHOMA,40037000414_part1_22,,1,Dem,18
OKLAHOMA,40037000414_part2_189,,3,Dem,276
OKLAHOMA,40037000415_part1_37,,1,Dem,91
OKLAHOMA,40037000415_part2_7,,3,Dem,3
OKLAHOMA,40037000422_part1_1,,1,Dem,0
OKLAHOMA,40037000422_part2_58,,3,Dem,104
OKLAHOMA,40083000101_part1_5,,3,Dem,0
OKLAHOMA,40083000101_part2_91,,5,Dem,130
OKLAHOMA,40083000102_part1_2,,3,Dem,0
OKLAHOMA,40083000102_part2_79,,5,Dem,238
OKLAHOMA,40083000303_part1_225,,3,Dem,192
OKLAHOMA,40083000303_part2_1,,5,Dem,0
OKLAHOMA,40083000305_part1_51,,3,Dem,38
OKLAHOMA,40083000305_part2_125,,5,Dem,168
OKLAHOMA,40109000078_part1_1,,4,Dem,0
OKLAHOMA,40109000078_part2_72,,5,Dem,794
OKLAHOMA,40109000089_part1_32,,4,Dem,619
OKLAHOMA,40109000089_part2_8,,5,Dem,90
OKLAHOMA,40109000094_part1_37,,4,Dem,436
OKLAHOMA,40109000094_part2_6,,5,Dem,72
OKLAHOMA,40109000163_part1_12,,3,Dem,190
OKLAHOMA,40109000163_part2_41,,5,Dem,549
OKLAHOMA,40109000164_part1_84,,3,Dem,395
OKLAHOMA,40109000164_part2_15,,5,Dem,4
OKLAHOMA,40109000169_part1_12,,3,Dem,158
OKLAHOMA,40109000169_part2_18,,5,Dem,547
OKLAHOMA,40109000171_part1_64,,3,Dem,696
OKLAHOMA,40109000171_part2_5,,5,Dem,48
OKLAHOMA,40109000189_part1_132,,3,Dem,65
OKLAHOMA,40109000189_part2_23,,5,Dem,112
OKLAHOMA,40109000192_part1_65,,3,Dem,779
OKLAHOMA,40109000192_part2_23,,5,Dem,314
OKLAHOMA,40109000193_part1_48,,3,Dem,387
OKLAHOMA,40109000193_part2_20,,5,Dem,333
OKLAHOMA,40109000203_part1_63,,3,Dem,509
OKLAHOMA,40109000203_part2_36,,5,Dem,248
OKLAHOMA,40109000236_part1_1,,3,Dem,0
OKLAHOMA,40109000236_part2_8,,5,Dem,0
OKLAHOMA,40109000238_part1_15,,3,Dem,0
OKLAHOMA,40109000238_part2_4,,5,Dem,0
OKLAHOMA,40109000244_part1_3,,4,Dem,0
OKLAHOMA,40109000244_part2_67,,5,Dem,964
OKLAHOMA,40109000252_part1_82,,4,Dem,298
OKLAHOMA,40109000252_part2_17,,5,Dem,127
OKLAHOMA,40131000010_part1_154,,1,Dem,474
OKLAHOMA,40131000010_part2_9,,2,Dem,1
OKLAHOMA,40131000030_part1_30,,1,Dem,78
OKLAHOMA,40131000030_part2_44,,2,Dem,436
OKLAHOMA,40131000031_part1_71,,1,Dem,526
OKLAHOMA,40131000031_part2_1,,2,Dem,6
OKLAHOMA,40131000128_part1_4,,1,Dem,3
OKLAHOMA,40131000128_part2_40,,2,Dem,158
OKLAHOMA,40145000109_part1_72,,1,Dem,272
OKLAHOMA,40145000109_part2_10,,2,Dem,0
OKLAHOMA,40145000202_part1_97,,1,Dem,266
OKLAHOMA,40145000202_part2_3,,2,Dem,0
OKLAHOMA,40145000313_part1_83,,1,Dem,114
OKLAHOMA,40145000313_part2_8,,2,Dem,0
OKLAHOMA,40079000102,2,2,Rep,412
OKLAHOMA,40113000113,3,3,Rep,40
OKLAHOMA,40113000102,3,3,Rep,167
OKLAHOMA,40113000101,3,3,Rep,174
OKLAHOMA,40079000301,2,2,Rep,234
OKLAHOMA,40079000107,2,2,Rep,865
OKLAHOMA,40079000109,2,2,Rep,700
OKLAHOMA,40079000211,2,2,Rep,553
OKLAHOMA,40113000107,3,3,Rep,719
OKLAHOMA,40113000103,3,3,Rep,219
OKLAHOMA,40113000112,3,3,Rep,469
OKLAHOMA,40037000143,3,1,Rep,593
OKLAHOMA,40037000421,3,1,Rep,732
OKLAHOMA,40037000408,3,3,Rep,390
OKLAHOMA,40037000211,3,3,Rep,292
OKLAHOMA,40113000204,3,3,Rep,626
OKLAHOMA,40049000007,4,4,Rep,353
OKLAHOMA,40099000018,4,4,Rep,375
OKLAHOMA,40099000007,4,4,Rep,265
OKLAHOMA,40099000009,4,4,Rep,317
OKLAHOMA,40099000012,4,4,Rep,275
OKLAHOMA,40151000001,3,3,Rep,800
OKLAHOMA,40151000002,3,3,Rep,526
OKLAHOMA,40049000024,4,4,Rep,666
OKLAHOMA,40053000017,3,3,Rep,260
OKLAHOMA,40045000006,3,3,Rep,55
OKLAHOMA,40045000008,3,3,Rep,229
OKLAHOMA,40045000003,3,3,Rep,567
OKLAHOMA,40007000025,3,3,Rep,172
OKLAHOMA,40007000013,3,3,Rep,119
OKLAHOMA,40053000011,3,3,Rep,111
OKLAHOMA,40053000025,3,3,Rep,264
OKLAHOMA,40007000023,3,3,Rep,711
OKLAHOMA,40027000016,4,4,Rep,870
OKLAHOMA,40027000089,4,4,Rep,1459
OKLAHOMA,40027000034,4,4,Rep,1471
OKLAHOMA,40053000029,3,3,Rep,188
OKLAHOMA,40007000033,3,3,Rep,492
OKLAHOMA,40079000104,2,2,Rep,57
OKLAHOMA,40037000402,3,1,Rep,738
OKLAHOMA,40113000301,3,3,Rep,403
OKLAHOMA,40113000205,3,3,Rep,175
OKLAHOMA,40095000202,2,2,Rep,242
OKLAHOMA,40125000012,5,5,Rep,729
OKLAHOMA,40125000006,5,5,Rep,502
OKLAHOMA,40125000027,5,5,Rep,700
OKLAHOMA,40033000003,4,4,Rep,394
OKLAHOMA,40053000026,3,3,Rep,234
OKLAHOMA,40037000122,3,1,Rep,86
OKLAHOMA,40113000201,3,3,Rep,1772
OKLAHOMA,40113000306,3,3,Rep,453
OKLAHOMA,40037000311,3,3,Rep,690
OKLAHOMA,40071000503,3,3,Rep,742
OKLAHOMA,40071000001,3,3,Rep,727
OKLAHOMA,40071000413,3,3,Rep,820
OKLAHOMA,40071000412,3,3,Rep,225
OKLAHOMA,40071000517,3,3,Rep,431
OKLAHOMA,40079000311,2,2,Rep,422
OKLAHOMA,40067000009,4,4,Rep,642
OKLAHOMA,40121000031,2,2,Rep,379
OKLAHOMA,40121000028,2,2,Rep,174
OKLAHOMA,40121000037,2,2,Rep,681
OKLAHOMA,40121000041,2,2,Rep,541
OKLAHOMA,40121000015,2,2,Rep,67
OKLAHOMA,40121000020,2,2,Rep,94
OKLAHOMA,40121000047,2,2,Rep,340
OKLAHOMA,40121000034,2,2,Rep,521
OKLAHOMA,40139000304,3,3,Rep,297
OKLAHOMA,40071000101,3,3,Rep,503
OKLAHOMA,40071000516,3,3,Rep,341
OKLAHOMA,40071000202,3,3,Rep,553
OKLAHOMA,40121000038,2,2,Rep,38
OKLAHOMA,40121000027,2,2,Rep,876
OKLAHOMA,40121000046,2,2,Rep,238
OKLAHOMA,40121000026,2,2,Rep,344
OKLAHOMA,40121000029,2,2,Rep,222
OKLAHOMA,40121000036,2,2,Rep,170
OKLAHOMA,40121000019,2,2,Rep,199
OKLAHOMA,40139000205,3,3,Rep,615
OKLAHOMA,40139000201,3,3,Rep,731
OKLAHOMA,40139000305,3,3,Rep,701
OKLAHOMA,40139000202,3,3,Rep,299
OKLAHOMA,40079000208,2,2,Rep,519
OKLAHOMA,40139000104,3,3,Rep,350
OKLAHOMA,40067000003,4,4,Rep,122
OKLAHOMA,40139000303,3,3,Rep,319
OKLAHOMA,40139000302,3,3,Rep,153
OKLAHOMA,40139000101,3,3,Rep,677
OKLAHOMA,40027000064,4,4,Rep,1315
OKLAHOMA,40027000068,4,4,Rep,751
OKLAHOMA,40027000095,4,4,Rep,398
OKLAHOMA,40027000015,4,4,Rep,371
OKLAHOMA,40027000030,4,4,Rep,607
OKLAHOMA,40033000004,4,4,Rep,261
OKLAHOMA,40033000009,4,4,Rep,280
OKLAHOMA,40033000005,4,4,Rep,359
OKLAHOMA,40095000302,2,2,Rep,432
OKLAHOMA,40131000130,1,1,Rep,2051
OKLAHOMA,40131000033,2,2,Rep,414
OKLAHOMA,40139000107,3,3,Rep,146
OKLAHOMA,40139000102,3,3,Rep,217
OKLAHOMA,40091000203,2,2,Rep,341
OKLAHOMA,40117000314,3,3,Rep,706
OKLAHOMA,40117000217,3,3,Rep,595
OKLAHOMA,40117000104,3,3,Rep,542
OKLAHOMA,40117000215,3,3,Rep,117
OKLAHOMA,40145000308,1,1,Rep,900
OKLAHOMA,40145000101,1,1,Rep,609
OKLAHOMA,40111000018,2,2,Rep,316
OKLAHOMA,40111000014,2,2,Rep,190
OKLAHOMA,40111000016,2,2,Rep,380
OKLAHOMA,40067000006,4,4,Rep,305
OKLAHOMA,40145000107,1,1,Rep,1399
OKLAHOMA,40145000312,1,1,Rep,831
OKLAHOMA,40145000306,1,1,Rep,1558
OKLAHOMA,40145000109,1,,Rep,1192
OKLAHOMA,40145000210,1,2,Rep,948
OKLAHOMA,40145000313,1,,Rep,304
OKLAHOMA,40037000231,3,3,Rep,313
OKLAHOMA,40037000405,3,3,Rep,958
OKLAHOMA,40027000002,4,4,Rep,223
OKLAHOMA,40027000048,4,4,Rep,744
OKLAHOMA,40027000076,4,4,Rep,489
OKLAHOMA,40027000038,4,4,Rep,857
OKLAHOMA,40027000012,4,4,Rep,930
OKLAHOMA,40027000025,4,4,Rep,603
OKLAHOMA,40095000303,2,2,Rep,782
OKLAHOMA,40095000102,2,2,Rep,297
OKLAHOMA,40121000023,2,2,Rep,127
OKLAHOMA,40121000039,2,2,Rep,364
OKLAHOMA,40121000014,2,2,Rep,652
OKLAHOMA,40095000101,2,2,Rep,591
OKLAHOMA,40131000002,2,2,Rep,614
OKLAHOMA,40131000005,2,2,Rep,723
OKLAHOMA,40069000005,2,2,Rep,409
OKLAHOMA,40069000004,2,2,Rep,538
OKLAHOMA,40117000307,3,3,Rep,971
OKLAHOMA,40117000202,3,3,Rep,839
OKLAHOMA,40111000029,2,2,Rep,1229
OKLAHOMA,40111000009,2,2,Rep,243
OKLAHOMA,40091000205,2,2,Rep,1119
OKLAHOMA,40091000102,2,2,Rep,585
OKLAHOMA,40117000118,3,3,Rep,753
OKLAHOMA,40091000201,2,2,Rep,733
OKLAHOMA,40091000307,2,2,Rep,379
OKLAHOMA,40091000103,2,2,Rep,871
OKLAHOMA,40069000011,2,2,Rep,171
OKLAHOMA,40091000314,2,2,Rep,582
OKLAHOMA,40107000312,2,2,Rep,306
OKLAHOMA,40107000101,2,2,Rep,683
OKLAHOMA,40107000206,2,2,Rep,292
OKLAHOMA,40107000102,2,2,Rep,58
OKLAHOMA,40027000026,4,4,Rep,853
OKLAHOMA,40027000021,4,4,Rep,630
OKLAHOMA,40059000301,3,3,Rep,219
OKLAHOMA,40059000303,3,3,Rep,107
OKLAHOMA,40005000003,2,2,Rep,259
OKLAHOMA,40005000012,2,2,Rep,329
OKLAHOMA,40111000008,2,2,Rep,531
OKLAHOMA,40111000021,2,2,Rep,191
OKLAHOMA,40111000032,2,2,Rep,265
OKLAHOMA,40107000209,2,2,Rep,405
OKLAHOMA,40107000311,2,2,Rep,250
OKLAHOMA,40107000210,2,2,Rep,169
OKLAHOMA,40117000111,3,3,Rep,292
OKLAHOMA,40125000003,5,5,Rep,598
OKLAHOMA,40079000201,2,2,Rep,105
OKLAHOMA,40079000101,2,2,Rep,332
OKLAHOMA,40079000304,2,2,Rep,227
OKLAHOMA,40037000404,3,3,Rep,1631
OKLAHOMA,40037000401,3,1,Rep,693
OKLAHOMA,40005000008,2,2,Rep,693
OKLAHOMA,40005000001,2,2,Rep,433
OKLAHOMA,40059000201,3,3,Rep,532
OKLAHOMA,40027000001,4,4,Rep,1194
OKLAHOMA,40027000010,4,4,Rep,593
OKLAHOMA,40059000402,3,3,Rep,297
OKLAHOMA,40111000027,2,2,Rep,429
OKLAHOMA,40111000013,2,2,Rep,276
OKLAHOMA,40107000105,2,2,Rep,137
OKLAHOMA,40111000004,2,2,Rep,59
OKLAHOMA,40111000026,2,2,Rep,572
OKLAHOMA,40059000302,3,3,Rep,56
OKLAHOMA,40027000056,4,4,Rep,577
OKLAHOMA,40027000013,4,4,Rep,109
OKLAHOMA,40027000047,4,4,Rep,828
OKLAHOMA,40119000403,3,3,Rep,537
OKLAHOMA,40119000103,3,3,Rep,642
OKLAHOMA,40119000101,3,3,Rep,699
OKLAHOMA,40119000011,3,3,Rep,140
OKLAHOMA,40119000104,3,3,Rep,845
OKLAHOMA,40119000401,3,3,Rep,1317
OKLAHOMA,40071000527,3,3,Rep,739
OKLAHOMA,40071000205,3,3,Rep,533
OKLAHOMA,40145000304,1,1,Rep,954
OKLAHOMA,40083000101,3,,Rep,675
OKLAHOMA,40083000105,3,5,Rep,614
OKLAHOMA,40083000203,3,5,Rep,366
OKLAHOMA,40083000310,3,5,Rep,8
OKLAHOMA,40083000204,3,5,Rep,1036
OKLAHOMA,40083000308,3,5,Rep,592
OKLAHOMA,40071000103,3,3,Rep,593
OKLAHOMA,40071000419,3,3,Rep,398
OKLAHOMA,40071000409,3,3,Rep,75
OKLAHOMA,40071000403,3,3,Rep,431
OKLAHOMA,40111000011,2,2,Rep,824
OKLAHOMA,40091000313,2,2,Rep,112
OKLAHOMA,40119000007,3,3,Rep,207
OKLAHOMA,40119000003,3,3,Rep,284
OKLAHOMA,40045000001,3,3,Rep,412
OKLAHOMA,40007000031,3,3,Rep,246
OKLAHOMA,40125000031,5,5,Rep,1760
OKLAHOMA,40125000030,5,5,Rep,1359
OKLAHOMA,40125000024,5,5,Rep,1332
OKLAHOMA,40125000002,5,5,Rep,428
OKLAHOMA,40005000006,2,2,Rep,256
OKLAHOMA,40069000009,2,2,Rep,109
OKLAHOMA,40069000014,2,2,Rep,95
OKLAHOMA,40069000003,2,2,Rep,181
OKLAHOMA,40069000010,2,2,Rep,98
OKLAHOMA,40069000013,2,2,Rep,449
OKLAHOMA,40083000301,3,3,Rep,208
OKLAHOMA,40083000104,3,5,Rep,1309
OKLAHOMA,40083000102,3,,Rep,702
OKLAHOMA,40083000103,3,5,Rep,1897
OKLAHOMA,40083000305,3,,Rep,592
OKLAHOMA,40005000010,2,2,Rep,138
OKLAHOMA,40121000035,2,2,Rep,326
OKLAHOMA,40121000004,2,2,Rep,733
OKLAHOMA,40121000006,2,2,Rep,361
OKLAHOMA,40121000011,2,2,Rep,655
OKLAHOMA,40067000001,4,4,Rep,298
OKLAHOMA,40113000111,3,3,Rep,239
OKLAHOMA,40113000303,3,3,Rep,374
OKLAHOMA,40113000105,3,3,Rep,697
OKLAHOMA,40113000108,3,3,Rep,457
OKLAHOMA,40083000207,3,5,Rep,1417
OKLAHOMA,40083000205,3,5,Rep,1361
OKLAHOMA,40083000206,3,5,Rep,1059
OKLAHOMA,40069000006,2,2,Rep,285
OKLAHOMA,40145000208,1,2,Rep,1452
OKLAHOMA,40145000209,1,2,Rep,316
OKLAHOMA,40005000009,2,2,Rep,433
OKLAHOMA,40045000007,3,3,Rep,258
OKLAHOMA,40071000404,3,3,Rep,130
OKLAHOMA,40071000406,3,3,Rep,179
OKLAHOMA,40071000535,3,3,Rep,741
OKLAHOMA,40109000070,5,5,Rep,929
OKLAHOMA,40109000251,4,4,Rep,920
OKLAHOMA,40109000006,5,5,Rep,516
OKLAHOMA,40109000118,5,5,Rep,310
OKLAHOMA,40109000126,5,5,Rep,364
OKLAHOMA,40109000136,5,5,Rep,1441
OKLAHOMA,40109000060,5,5,Rep,1486
OKLAHOMA,40109000158,5,5,Rep,687
OKLAHOMA,40109000138,5,5,Rep,790
OKLAHOMA,40109000193,5,,Rep,288
OKLAHOMA,40109000192,5,,Rep,364
OKLAHOMA,40109000078,5,,Rep,217
OKLAHOMA,40109000075,5,5,Rep,412
OKLAHOMA,40109000134,5,5,Rep,1260
OKLAHOMA,40109000094,4,,Rep,853
OKLAHOMA,40109000252,4,,Rep,1194
OKLAHOMA,40109000087,4,4,Rep,298
OKLAHOMA,40109000036,5,5,Rep,1064
OKLAHOMA,40109000141,5,5,Rep,1415
OKLAHOMA,40109000230,5,3,Rep,495
OKLAHOMA,40109000166,5,3,Rep,228
OKLAHOMA,40109000162,5,5,Rep,635
OKLAHOMA,40109000005,5,5,Rep,602
OKLAHOMA,40109000246,5,3,Rep,152
OKLAHOMA,40109000215,5,3,Rep,337
OKLAHOMA,40109000165,5,3,Rep,1339
OKLAHOMA,40109000164,5,,Rep,574
OKLAHOMA,40109000031,5,4,Rep,677
OKLAHOMA,40109000038,5,5,Rep,601
OKLAHOMA,40109000064,5,5,Rep,1899
OKLAHOMA,40109000210,5,3,Rep,326
OKLAHOMA,40109000224,5,3,Rep,315
OKLAHOMA,40109000195,5,5,Rep,594
OKLAHOMA,40109000028,5,4,Rep,303
OKLAHOMA,40109000219,5,3,Rep,286
OKLAHOMA,40109000083,4,4,Rep,688
OKLAHOMA,40109000053,5,5,Rep,684
OKLAHOMA,40109000114,5,5,Rep,85
OKLAHOMA,40109000154,5,5,Rep,1110
OKLAHOMA,40109000243,5,5,Rep,45
OKLAHOMA,40109000244,5,,Rep,45
