exporter,importer,sector,industry,year,trade
MEX,CAN,3,98,2014,0.128221
USA,CAN,3,98,2014,208.83213
USA,MEX,3,98,2014,22.275788000000002
CAN,USA,3,98,2014,368.021987
MEX,USA,3,98,2014,58.672520999999996
MEX,CAN,3,98,2015,0.208065
USA,CAN,3,98,2015,197.249518
CAN,MEX,3,98,2015,0.01587
USA,MEX,3,98,2015,15.431719000000001
CAN,USA,3,98,2015,427.69631699999996
MEX,USA,3,98,2015,55.181034
MEX,CAN,3,98,2016,0.490059
USA,CAN,3,98,2016,181.800943
CAN,MEX,3,98,2016,0.0035340000000000002
USA,MEX,3,98,2016,13.689582999999999
CAN,USA,3,98,2016,427.14785700000004
MEX,USA,3,98,2016,61.40911800000001
MEX,CAN,3,98,2017,0.28169
USA,CAN,3,98,2017,189.81251699999999
USA,MEX,3,98,2017,17.346557999999998
CAN,USA,3,98,2017,498.161292
MEX,USA,3,98,2017,81.781148
MEX,CAN,3,98,2018,0.51088
USA,CAN,3,98,2018,179.012945
USA,MEX,3,98,2018,22.952983
CAN,USA,3,98,2018,598.848883
MEX,USA,3,98,2018,121.771702
MEX,CAN,3,98,2019,0.64054
USA,CAN,3,98,2019,174.272095
USA,MEX,3,98,2019,21.829479
CAN,USA,3,98,2019,596.331956
MEX,USA,3,98,2019,145.587458
CAN,CAN,3,98,2010,585.674432
CAN,CAN,3,98,2011,585.9440639999999
CAN,CAN,3,98,2012,608.9127679999999
CAN,CAN,3,98,2013,555.30656
CAN,CAN,3,98,2014,523.1087679999999
CAN,CAN,3,98,2015,484.183584
CAN,CAN,3,98,2016,250.706272
CAN,CAN,3,98,2017,362.934592
CAN,CAN,3,98,2018,460.73654400000004
CAN,CAN,3,98,2019,446.906848
MEX,MEX,3,98,2010,382.99504
MEX,MEX,3,98,2011,401.185248
MEX,MEX,3,98,2012,325.365632
MEX,MEX,3,98,2013,310.94483199999996
MEX,MEX,3,98,2014,385.225408
MEX,MEX,3,98,2015,526.903776
MEX,MEX,3,98,2016,519.361312
MEX,MEX,3,98,2017,550.5849599999999
MEX,MEX,3,98,2018,523.475776
MEX,MEX,3,98,2019,512.057184
USA,USA,3,98,2010,5055.337984000001
USA,USA,3,98,2011,5225.160704
USA,USA,3,98,2012,5692.95104
USA,USA,3,98,2013,6478.372352
USA,USA,3,98,2014,7012.8768
USA,USA,3,98,2015,7197.366784000001
USA,USA,3,98,2016,7502.477824
USA,USA,3,98,2017,7995.624959999999
USA,USA,3,98,2018,8142.7379200000005
USA,USA,3,98,2019,7624.17408
CAN,MEX,3,98,2019,0.0
CAN,MEX,3,98,2014,0.0
CAN,MEX,3,98,2018,0.0
CAN,MEX,3,98,2017,0.0
MEX,CAN,3,99,2010,4.204098999999999
USA,CAN,3,99,2010,333.940624
CAN,MEX,3,99,2010,0.9171239999999999
USA,MEX,3,99,2010,21.115717999999998
CAN,USA,3,99,2010,215.40875499999999
MEX,USA,3,99,2010,150.09403500000002
MEX,CAN,3,99,2011,4.781028
USA,CAN,3,99,2011,356.054258
CAN,MEX,3,99,2011,0.9308280000000001
USA,MEX,3,99,2011,26.751206
CAN,USA,3,99,2011,225.83513
MEX,USA,3,99,2011,145.544355
MEX,CAN,3,99,2012,5.367328
USA,CAN,3,99,2012,376.911158
CAN,MEX,3,99,2012,0.693589
USA,MEX,3,99,2012,25.666979
CAN,USA,3,99,2012,256.082201
MEX,USA,3,99,2012,164.43867
MEX,CAN,3,99,2013,6.409098
USA,CAN,3,99,2013,389.621128
CAN,MEX,3,99,2013,0.824917
USA,MEX,3,99,2013,26.147872
CAN,USA,3,99,2013,266.025122
MEX,USA,3,99,2013,180.90328
MEX,CAN,3,99,2014,7.499689
USA,CAN,3,99,2014,406.341732
CAN,MEX,3,99,2014,0.54486
USA,MEX,3,99,2014,21.004286999999998
CAN,USA,3,99,2014,287.081317
MEX,USA,3,99,2014,207.89165
MEX,CAN,3,99,2015,8.278557000000001
USA,CAN,3,99,2015,402.30352999999997
CAN,MEX,3,99,2015,0.5804199999999999
USA,MEX,3,99,2015,21.327689000000003
CAN,USA,3,99,2015,330.727511
MEX,USA,3,99,2015,226.90254700000003
MEX,CAN,3,99,2016,7.488503999999999
USA,CAN,3,99,2016,393.032887
CAN,MEX,3,99,2016,0.5743159999999999
USA,MEX,3,99,2016,15.530418
CAN,USA,3,99,2016,345.17512
MEX,USA,3,99,2016,239.556411
MEX,CAN,3,99,2017,8.135448
USA,CAN,3,99,2017,389.821843
CAN,MEX,3,99,2017,0.576707
USA,MEX,3,99,2017,23.995675
CAN,USA,3,99,2017,353.564611
MEX,USA,3,99,2017,275.707169
MEX,CAN,3,99,2018,11.94541
USA,CAN,3,99,2018,421.22420999999997
CAN,MEX,3,99,2018,1.057036
USA,MEX,3,99,2018,19.158798
CAN,USA,3,99,2018,393.008536
MEX,USA,3,99,2018,298.182023
MEX,CAN,3,99,2019,14.106588
USA,CAN,3,99,2019,385.30047
CAN,MEX,3,99,2019,0.5320520000000001
USA,MEX,3,99,2019,17.18945
CAN,USA,3,99,2019,416.282739
MEX,USA,3,99,2019,322.147374
CAN,CAN,3,99,2010,7813.946368000001
CAN,CAN,3,99,2011,8053.98272
CAN,CAN,3,99,2012,8510.956544
CAN,CAN,3,99,2013,8036.588032
CAN,CAN,3,99,2014,7806.5264640000005
CAN,CAN,3,99,2015,6599.997952000001
CAN,CAN,3,99,2016,6460.537343999999
CAN,CAN,3,99,2017,7131.464192
CAN,CAN,3,99,2018,7218.754559999999
CAN,CAN,3,99,2019,7159.581184000001
MEX,MEX,3,99,2010,5698.944
MEX,MEX,3,99,2011,6177.588224
MEX,MEX,3,99,2012,6121.558016
MEX,MEX,3,99,2013,6056.513024
MEX,MEX,3,99,2014,6287.452671999999
MEX,MEX,3,99,2015,6014.470656
MEX,MEX,3,99,2016,5914.885632
MEX,MEX,3,99,2017,6624.9666560000005
MEX,MEX,3,99,2018,6878.498304000001
MEX,MEX,3,99,2019,6323.649024
USA,USA,3,99,2010,37775.761408
USA,USA,3,99,2011,37173.768192
USA,USA,3,99,2012,40511.688704
USA,USA,3,99,2013,43531.788287999996
USA,USA,3,99,2014,48124.17024
USA,USA,3,99,2015,52922.322944
USA,USA,3,99,2016,56630.280192
USA,USA,3,99,2017,58523.869184
USA,USA,3,99,2018,60834.98803200001
USA,USA,3,99,2019,61575.118848000006
MEX,CAN,3,100,2010,2.0925979999999997
USA,CAN,3,100,2010,30.840008
CAN,MEX,3,100,2010,0.148529
USA,MEX,3,100,2010,4.912548999999999
CAN,USA,3,100,2010,79.68334499999999
MEX,USA,3,100,2010,70.334647
MEX,CAN,3,100,2011,1.798241
USA,CAN,3,100,2011,38.575758
CAN,MEX,3,100,2011,0.104054
USA,MEX,3,100,2011,3.757508
CAN,USA,3,100,2011,85.95380899999999
MEX,USA,3,100,2011,71.627356
MEX,CAN,3,100,2012,1.793109
USA,CAN,3,100,2012,39.834537
CAN,MEX,3,100,2012,0.193615
USA,MEX,3,100,2012,3.8474440000000003
CAN,USA,3,100,2012,99.455149
MEX,USA,3,100,2012,64.47376
MEX,CAN,3,100,2013,2.016223
USA,CAN,3,100,2013,38.065083
CAN,MEX,3,100,2013,0.259806
USA,MEX,3,100,2013,4.155366000000001
CAN,USA,3,100,2013,92.93216
MEX,USA,3,100,2013,66.871021
MEX,CAN,3,100,2014,2.648782
USA,CAN,3,100,2014,44.422265
CAN,MEX,3,100,2014,0.044534
USA,MEX,3,100,2014,3.538029
CAN,USA,3,100,2014,93.49076
MEX,USA,3,100,2014,67.424247
MEX,CAN,3,100,2015,2.1994700000000003
USA,CAN,3,100,2015,40.769864
CAN,MEX,3,100,2015,0.041547
USA,MEX,3,100,2015,4.325892
CAN,USA,3,100,2015,107.859356
MEX,USA,3,100,2015,63.819888
MEX,CAN,3,100,2016,3.0355060000000003
USA,CAN,3,100,2016,38.293377
CAN,MEX,3,100,2016,0.04264
USA,MEX,3,100,2016,3.5986050000000005
CAN,USA,3,100,2016,123.19421399999999
MEX,USA,3,100,2016,57.784068999999995
MEX,CAN,3,100,2017,1.8922450000000002
USA,CAN,3,100,2017,46.105521
CAN,MEX,3,100,2017,0.040945
USA,MEX,3,100,2017,4.128561
CAN,USA,3,100,2017,121.86058200000001
MEX,USA,3,100,2017,48.017656
MEX,CAN,3,100,2018,1.441052
USA,CAN,3,100,2018,43.156967
CAN,MEX,3,100,2018,0.024982
USA,MEX,3,100,2018,3.88507
CAN,USA,3,100,2018,121.97411699999999
MEX,USA,3,100,2018,45.118359999999996
MEX,CAN,3,100,2019,1.338249
USA,CAN,3,100,2019,38.351794
USA,MEX,3,100,2019,4.092472
CAN,USA,3,100,2019,123.073178
MEX,USA,3,100,2019,43.460359000000004
CAN,MEX,3,100,2019,0.088266
MEX,CAN,3,101,2010,11.637671000000001
USA,CAN,3,101,2010,671.9165019999999
CAN,MEX,3,101,2010,9.382162
USA,MEX,3,101,2010,240.038471
CAN,USA,3,101,2010,463.60948600000006
MEX,USA,3,101,2010,146.63472099999998
MEX,CAN,3,101,2011,12.174349000000001
USA,CAN,3,101,2011,694.304965
CAN,MEX,3,101,2011,11.297761999999999
USA,MEX,3,101,2011,280.158096
CAN,USA,3,101,2011,576.803945
MEX,USA,3,101,2011,180.97963000000001
MEX,CAN,3,101,2012,12.073832000000001
USA,CAN,3,101,2012,787.460509
CAN,MEX,3,101,2012,12.456825
USA,MEX,3,101,2012,283.531231
CAN,USA,3,101,2012,568.066614
MEX,USA,3,101,2012,190.284551
MEX,CAN,3,101,2013,10.12474
USA,CAN,3,101,2013,782.924459
CAN,MEX,3,101,2013,15.492968
USA,MEX,3,101,2013,301.122041
CAN,USA,3,101,2013,620.7546070000001
MEX,USA,3,101,2013,225.74810699999998
MEX,CAN,3,101,2014,9.973302
USA,CAN,3,101,2014,692.848338
CAN,MEX,3,101,2014,16.806919
USA,MEX,3,101,2014,345.85159
CAN,USA,3,101,2014,587.491699
MEX,USA,3,101,2014,267.937344
MEX,CAN,3,101,2015,9.116133999999999
USA,CAN,3,101,2015,659.586925
CAN,MEX,3,101,2015,17.330603
USA,MEX,3,101,2015,359.294109
CAN,USA,3,101,2015,537.870589
MEX,USA,3,101,2015,310.803678
MEX,CAN,3,101,2016,10.0656
USA,CAN,3,101,2016,643.477829
CAN,MEX,3,101,2016,14.367911
USA,MEX,3,101,2016,336.404183
CAN,USA,3,101,2016,584.804543
MEX,USA,3,101,2016,298.443463
MEX,CAN,3,101,2017,10.300925
USA,CAN,3,101,2017,648.738228
CAN,MEX,3,101,2017,18.872562
USA,MEX,3,101,2017,357.169399
CAN,USA,3,101,2017,640.532842
MEX,USA,3,101,2017,295.698941
MEX,CAN,3,101,2018,12.064942
USA,CAN,3,101,2018,698.2387259999999
CAN,MEX,3,101,2018,21.309797
USA,MEX,3,101,2018,388.51525
CAN,USA,3,101,2018,691.628962
MEX,USA,3,101,2018,360.137066
MEX,CAN,3,101,2019,12.584105000000001
USA,CAN,3,101,2019,651.525072
CAN,MEX,3,101,2019,21.265198
USA,MEX,3,101,2019,363.0546
CAN,USA,3,101,2019,689.3840150000001
MEX,USA,3,101,2019,461.258816
MEX,CAN,3,102,2010,209.055804
USA,CAN,3,102,2010,6914.939093000001
CAN,MEX,3,102,2010,430.14233099999996
USA,MEX,3,102,2010,4056.036721
CAN,USA,3,102,2010,5871.863719
MEX,USA,3,102,2010,2379.594779
MEX,CAN,3,102,2011,311.151068
USA,CAN,3,102,2011,7868.024039
CAN,MEX,3,102,2011,549.61287
USA,MEX,3,102,2011,4886.058499
CAN,USA,3,102,2011,6277.313257
MEX,USA,3,102,2011,2974.6375190000003
MEX,CAN,3,102,2012,395.336238
USA,CAN,3,102,2012,8339.456027
CAN,MEX,3,102,2012,640.400241
USA,MEX,3,102,2012,5516.884836
CAN,USA,3,102,2012,7638.662420999999
MEX,USA,3,102,2012,2834.060813
MEX,CAN,3,102,2013,294.533975
USA,CAN,3,102,2013,7819.680216
CAN,MEX,3,102,2013,579.2528269999999
USA,MEX,3,102,2013,5417.233628
CAN,USA,3,102,2013,6956.519033
MEX,USA,3,102,2013,2945.498707
MEX,CAN,3,102,2014,336.547822
USA,CAN,3,102,2014,7834.423404000001
CAN,MEX,3,102,2014,562.846152
USA,MEX,3,102,2014,5690.386971
CAN,USA,3,102,2014,7660.257208
MEX,USA,3,102,2014,3675.448097
MEX,CAN,3,102,2015,171.086203
USA,CAN,3,102,2015,5660.7224320000005
CAN,MEX,3,102,2015,512.990685
USA,MEX,3,102,2015,4995.977381000001
CAN,USA,3,102,2015,6030.0317700000005
MEX,USA,3,102,2015,2488.5591210000002
MEX,CAN,3,102,2016,161.047925
USA,CAN,3,102,2016,5023.195350999999
CAN,MEX,3,102,2016,460.1559
USA,MEX,3,102,2016,4497.636896
CAN,USA,3,102,2016,5224.8115
MEX,USA,3,102,2016,2335.698899
MEX,CAN,3,102,2017,316.08325
USA,CAN,3,102,2017,5940.666069
CAN,MEX,3,102,2017,476.290249
USA,MEX,3,102,2017,4874.961499
CAN,USA,3,102,2017,6701.611453
MEX,USA,3,102,2017,2980.040923
MEX,CAN,3,102,2018,399.770739
USA,CAN,3,102,2018,5514.121309
CAN,MEX,3,102,2018,503.668359
USA,MEX,3,102,2018,5134.483625
CAN,USA,3,102,2018,7392.563187000001
MEX,USA,3,102,2018,3642.2153200000002
MEX,CAN,3,102,2019,276.848237
USA,CAN,3,102,2019,4374.469134
CAN,MEX,3,102,2019,417.79058399999997
USA,MEX,3,102,2019,4937.844243
CAN,USA,3,102,2019,5906.92047
MEX,USA,3,102,2019,3241.1526989999998
CAN,CAN,3,102,2010,7214.221312000001
CAN,CAN,3,102,2011,8129.488895999999
CAN,CAN,3,102,2012,6485.474304
CAN,CAN,3,102,2013,6475.729920000001
CAN,CAN,3,102,2014,7112.305664
CAN,CAN,3,102,2015,4971.527168
CAN,CAN,3,102,2016,4590.287872
CAN,CAN,3,102,2017,5470.475776
CAN,CAN,3,102,2018,5948.380672
CAN,CAN,3,102,2019,5663.085568
MEX,MEX,3,102,2010,15331.140608000002
MEX,MEX,3,102,2011,17117.283328
MEX,MEX,3,102,2012,17127.064576
MEX,MEX,3,102,2013,16582.648832
MEX,MEX,3,102,2014,17183.11936
MEX,MEX,3,102,2015,13452.638208000002
MEX,MEX,3,102,2016,12714.057728
MEX,MEX,3,102,2017,14945.299456
MEX,MEX,3,102,2018,16064.623615999999
MEX,MEX,3,102,2019,14136.344576
USA,USA,3,102,2010,95134.810112
USA,USA,3,102,2011,117628.40371199998
USA,USA,3,102,2012,110586.486784
USA,USA,3,102,2013,105554.501632
USA,USA,3,102,2014,108339.82259200001
USA,USA,3,102,2015,89528.926208
USA,USA,3,102,2016,81281.482752
USA,USA,3,102,2017,90575.732736
USA,USA,3,102,2018,108723.63417599999
USA,USA,3,102,2019,99418.800128
MEX,CAN,3,103,2010,486.19847400000003
USA,CAN,3,103,2010,3872.335326
CAN,MEX,3,103,2010,408.36440699999997
USA,MEX,3,103,2010,3956.9025950000005
CAN,USA,3,103,2010,16506.736647
MEX,USA,3,103,2010,7246.333248000001
MEX,CAN,3,103,2011,749.7880849999999
USA,CAN,3,103,2011,4685.804493
CAN,MEX,3,103,2011,512.458198
USA,MEX,3,103,2011,4536.772427
CAN,USA,3,103,2011,17997.062818000002
MEX,USA,3,103,2011,11135.369067
MEX,CAN,3,103,2012,680.342613
USA,CAN,3,103,2012,6812.253991
CAN,MEX,3,103,2012,488.70886900000005
USA,MEX,3,103,2012,4934.420673
CAN,USA,3,103,2012,16848.711312
MEX,USA,3,103,2012,11518.460755
MEX,CAN,3,103,2013,527.629349
USA,CAN,3,103,2013,6058.82695
CAN,MEX,3,103,2013,481.884049
USA,MEX,3,103,2013,4901.065648
CAN,USA,3,103,2013,17715.997115000002
MEX,USA,3,103,2013,8530.730026000001
MEX,CAN,3,103,2014,304.588516
USA,CAN,3,103,2014,5502.486631000001
CAN,MEX,3,103,2014,611.695572
USA,MEX,3,103,2014,4987.119514
CAN,USA,3,103,2014,17759.429718
MEX,USA,3,103,2014,7345.387342
MEX,CAN,3,103,2015,52.816293
USA,CAN,3,103,2015,5470.160143
CAN,MEX,3,103,2015,584.212849
USA,MEX,3,103,2015,4816.2797359999995
CAN,USA,3,103,2015,15795.465246000002
MEX,USA,3,103,2015,6597.575596
MEX,CAN,3,103,2016,77.063192
USA,CAN,3,103,2016,5397.489988
CAN,MEX,3,103,2016,448.859596
USA,MEX,3,103,2016,4461.204004
CAN,USA,3,103,2016,15457.975865999999
MEX,USA,3,103,2016,6791.960403
MEX,CAN,3,103,2017,84.945861
USA,CAN,3,103,2017,5009.86516
CAN,MEX,3,103,2017,460.140032
USA,MEX,3,103,2017,4849.705342
CAN,USA,3,103,2017,17063.288086
MEX,USA,3,103,2017,7047.064655
MEX,CAN,3,103,2018,122.28263899999999
USA,CAN,3,103,2018,6054.228478
CAN,MEX,3,103,2018,507.224821
USA,MEX,3,103,2018,5517.093143
CAN,USA,3,103,2018,16965.109815
MEX,USA,3,103,2018,7108.980864
MEX,CAN,3,103,2019,159.412093
USA,CAN,3,103,2019,5823.340531
CAN,MEX,3,103,2019,402.446155
USA,MEX,3,103,2019,5179.712117
CAN,USA,3,103,2019,15889.544016999998
MEX,USA,3,103,2019,7029.473122
CAN,CAN,3,103,2010,2426.036224
CAN,CAN,3,103,2011,2871.364352
CAN,CAN,3,103,2012,1940.070272
MEX,MEX,3,103,2010,88.454752
MEX,MEX,3,103,2015,668.399744
MEX,MEX,3,103,2016,136.773504
USA,USA,3,103,2010,70172.442624
USA,USA,3,103,2011,76904.316928
USA,USA,3,103,2012,40023.134207999996
USA,USA,3,103,2013,38952.394752
USA,USA,3,103,2014,44062.769152
USA,USA,3,103,2015,35464.11008
USA,USA,3,103,2016,34835.521536
USA,USA,3,103,2017,31439.495168
USA,USA,3,103,2018,37405.536256
USA,USA,3,103,2019,38191.955968
MEX,CAN,3,104,2010,11.914531
USA,CAN,3,104,2010,1005.6144310000001
CAN,MEX,3,104,2010,22.230058
USA,MEX,3,104,2010,212.84812799999997
CAN,USA,3,104,2010,1031.9631869999998
MEX,USA,3,104,2010,568.5846889999999
MEX,CAN,3,104,2011,25.94836
USA,CAN,3,104,2011,1285.4076029999999
CAN,MEX,3,104,2011,27.119995
USA,MEX,3,104,2011,214.907713
CAN,USA,3,104,2011,900.78117
MEX,USA,3,104,2011,537.7214690000001
MEX,CAN,3,104,2012,20.354962
USA,CAN,3,104,2012,1538.256621
CAN,MEX,3,104,2012,28.264774
USA,MEX,3,104,2012,284.033614
CAN,USA,3,104,2012,1082.189895
MEX,USA,3,104,2012,727.889022
MEX,CAN,3,104,2013,31.118947
USA,CAN,3,104,2013,1521.062699
CAN,MEX,3,104,2013,22.827461
USA,MEX,3,104,2013,267.80150499999996
CAN,USA,3,104,2013,1026.11392
MEX,USA,3,104,2013,614.69452
MEX,CAN,3,104,2014,38.745776
USA,CAN,3,104,2014,1426.969035
CAN,MEX,3,104,2014,23.617279999999997
USA,MEX,3,104,2014,206.24315
CAN,USA,3,104,2014,1120.9697939999999
MEX,USA,3,104,2014,593.193857
MEX,CAN,3,104,2015,30.551807
USA,CAN,3,104,2015,1123.102613
CAN,MEX,3,104,2015,25.844552
USA,MEX,3,104,2015,213.89887400000003
CAN,USA,3,104,2015,1396.0367880000001
MEX,USA,3,104,2015,742.46307
MEX,CAN,3,104,2016,26.245969
USA,CAN,3,104,2016,903.030915
CAN,MEX,3,104,2016,21.441257999999998
USA,MEX,3,104,2016,193.14181200000002
CAN,USA,3,104,2016,1662.6427390000001
MEX,USA,3,104,2016,665.9595009999999
MEX,CAN,3,104,2017,25.684086999999998
USA,CAN,3,104,2017,899.280952
CAN,MEX,3,104,2017,18.789432
USA,MEX,3,104,2017,193.808719
CAN,USA,3,104,2017,1695.3211390000001
MEX,USA,3,104,2017,691.0147360000001
MEX,CAN,3,104,2018,26.880928000000004
USA,CAN,3,104,2018,980.504932
CAN,MEX,3,104,2018,16.826957
USA,MEX,3,104,2018,214.922271
CAN,USA,3,104,2018,1838.7813199999998
MEX,USA,3,104,2018,948.818214
MEX,CAN,3,104,2019,24.096469
USA,CAN,3,104,2019,896.1234519999999
CAN,MEX,3,104,2019,19.255308
USA,MEX,3,104,2019,173.61941000000002
CAN,USA,3,104,2019,1987.938184
MEX,USA,3,104,2019,1010.212985
CAN,CAN,3,104,2010,9932.716031999998
CAN,CAN,3,104,2011,11326.902272
CAN,CAN,3,104,2012,11842.398208
CAN,CAN,3,104,2013,12199.401472
CAN,CAN,3,104,2014,11563.58144
CAN,CAN,3,104,2015,9935.238143999999
CAN,CAN,3,104,2016,9214.715904
CAN,CAN,3,104,2017,9637.098495999999
CAN,CAN,3,104,2018,10802.527231999999
CAN,CAN,3,104,2019,11865.196544
MEX,MEX,3,104,2010,1964.3837440000002
MEX,MEX,3,104,2011,2165.8542079999997
MEX,MEX,3,104,2012,1875.729536
MEX,MEX,3,104,2013,1380.774272
MEX,MEX,3,104,2014,1966.042496
MEX,MEX,3,104,2015,2185.319168
MEX,MEX,3,104,2016,2021.2624640000001
MEX,MEX,3,104,2017,1884.669952
MEX,MEX,3,104,2018,1743.8438399999998
MEX,MEX,3,104,2019,1650.782208
USA,USA,3,104,2010,64453.541888
USA,USA,3,104,2011,68565.00019199999
USA,USA,3,104,2012,72712.65894400001
USA,USA,3,104,2013,74560.086016
USA,USA,3,104,2014,79641.329664
USA,USA,3,104,2015,82102.02623999999
USA,USA,3,104,2016,82496.651264
USA,USA,3,104,2017,87111.385088
USA,USA,3,104,2018,95526.690816
USA,USA,3,104,2019,98687.393792
MEX,CAN,3,105,2010,1.3804450000000001
USA,CAN,3,105,2010,188.90033799999998
CAN,MEX,3,105,2010,1.8242049999999999
USA,MEX,3,105,2010,82.745563
CAN,USA,3,105,2010,158.516854
MEX,USA,3,105,2010,70.75885799999999
MEX,CAN,3,105,2011,2.919241
USA,CAN,3,105,2011,252.22380099999998
CAN,MEX,3,105,2011,2.1591080000000002
USA,MEX,3,105,2011,79.411638
CAN,USA,3,105,2011,175.648437
MEX,USA,3,105,2011,82.131635
MEX,CAN,3,105,2012,1.260507
USA,CAN,3,105,2012,349.835546
CAN,MEX,3,105,2012,2.809555
USA,MEX,3,105,2012,97.27724
CAN,USA,3,105,2012,278.96475699999996
MEX,USA,3,105,2012,104.01671800000001
MEX,CAN,3,105,2013,3.342364
USA,CAN,3,105,2013,387.944959
CAN,MEX,3,105,2013,2.051489
USA,MEX,3,105,2013,116.481853
CAN,USA,3,105,2013,276.26649
MEX,USA,3,105,2013,75.41328
MEX,CAN,3,105,2014,2.475091
USA,CAN,3,105,2014,394.928119
CAN,MEX,3,105,2014,2.319223
USA,MEX,3,105,2014,122.815767
CAN,USA,3,105,2014,305.574526
MEX,USA,3,105,2014,96.26594899999999
MEX,CAN,3,105,2015,1.708433
USA,CAN,3,105,2015,331.293095
CAN,MEX,3,105,2015,3.455831
USA,MEX,3,105,2015,99.16755400000001
CAN,USA,3,105,2015,274.406747
MEX,USA,3,105,2015,91.68213399999999
MEX,CAN,3,105,2016,1.58475
USA,CAN,3,105,2016,268.171377
CAN,MEX,3,105,2016,12.388033
USA,MEX,3,105,2016,117.898486
CAN,USA,3,105,2016,256.19954
MEX,USA,3,105,2016,69.737845
MEX,CAN,3,105,2017,2.757781
USA,CAN,3,105,2017,277.40659700000003
CAN,MEX,3,105,2017,2.981205
USA,MEX,3,105,2017,104.22473000000001
CAN,USA,3,105,2017,273.38176200000004
MEX,USA,3,105,2017,90.214329
MEX,CAN,3,105,2018,3.838488
USA,CAN,3,105,2018,310.375132
CAN,MEX,3,105,2018,3.388892
USA,MEX,3,105,2018,104.10769499999999
CAN,USA,3,105,2018,313.704934
MEX,USA,3,105,2018,145.107234
MEX,CAN,3,105,2019,4.527092
USA,CAN,3,105,2019,300.258008
CAN,MEX,3,105,2019,4.938448
USA,MEX,3,105,2019,104.207668
CAN,USA,3,105,2019,302.12299900000005
MEX,USA,3,105,2019,145.311521
CAN,CAN,3,105,2014,1950.6485760000003
CAN,CAN,3,105,2015,1499.46368
CAN,CAN,3,105,2016,1485.976064
CAN,CAN,3,105,2017,1372.677504
CAN,CAN,3,105,2018,1447.366528
CAN,CAN,3,105,2019,1537.359872
MEX,MEX,3,105,2010,1929.640704
MEX,MEX,3,105,2011,2049.5631359999998
MEX,MEX,3,105,2012,2275.006976
MEX,MEX,3,105,2013,2155.9851519999997
MEX,MEX,3,105,2014,2222.6585600000003
MEX,MEX,3,105,2015,2196.2014719999997
MEX,MEX,3,105,2016,1897.91936
MEX,MEX,3,105,2017,1885.8769920000002
MEX,MEX,3,105,2018,1946.1489920000001
MEX,MEX,3,105,2019,1921.243264
USA,USA,3,105,2010,23661.21984
USA,USA,3,105,2011,25488.011263999997
MEX,CAN,3,106,2010,0.5966100000000001
USA,CAN,3,106,2010,78.96630400000001
CAN,MEX,3,106,2010,2.153597
USA,MEX,3,106,2010,37.939929
CAN,USA,3,106,2010,80.236822
MEX,USA,3,106,2010,113.881856
MEX,CAN,3,106,2011,1.089574
USA,CAN,3,106,2011,76.003511
CAN,MEX,3,106,2011,3.123809
USA,MEX,3,106,2011,37.860557
CAN,USA,3,106,2011,86.701661
MEX,USA,3,106,2011,18.731187
MEX,CAN,3,106,2012,1.5686280000000001
USA,CAN,3,106,2012,103.382345
CAN,MEX,3,106,2012,3.3977169999999997
USA,MEX,3,106,2012,61.791961
CAN,USA,3,106,2012,92.366875
MEX,USA,3,106,2012,39.594565
MEX,CAN,3,106,2013,0.762093
USA,CAN,3,106,2013,112.60714399999999
CAN,MEX,3,106,2013,1.8403630000000002
USA,MEX,3,106,2013,53.631688
CAN,USA,3,106,2013,229.254834
MEX,USA,3,106,2013,30.371596999999998
MEX,CAN,3,106,2014,1.208389
USA,CAN,3,106,2014,123.873974
CAN,MEX,3,106,2014,0.036444
USA,MEX,3,106,2014,25.918736
CAN,USA,3,106,2014,102.42603299999999
MEX,USA,3,106,2014,35.686254999999996
MEX,CAN,3,106,2015,2.592302
USA,CAN,3,106,2015,172.239454
CAN,MEX,3,106,2015,0.790821
USA,MEX,3,106,2015,76.284409
CAN,USA,3,106,2015,90.119125
MEX,USA,3,106,2015,50.186896999999995
MEX,CAN,3,106,2016,2.636303
USA,CAN,3,106,2016,68.053123
CAN,MEX,3,106,2016,0.293101
USA,MEX,3,106,2016,27.149503999999997
CAN,USA,3,106,2016,113.313976
MEX,USA,3,106,2016,57.043299
MEX,CAN,3,106,2017,2.331267
USA,CAN,3,106,2017,54.252207999999996
CAN,MEX,3,106,2017,1.101847
USA,MEX,3,106,2017,24.311507000000002
CAN,USA,3,106,2017,250.47124300000002
MEX,USA,3,106,2017,35.585094
MEX,CAN,3,106,2018,4.192372
USA,CAN,3,106,2018,67.865257
CAN,MEX,3,106,2018,0.6974
USA,MEX,3,106,2018,16.441704
CAN,USA,3,106,2018,82.670299
MEX,USA,3,106,2018,46.151871
MEX,CAN,3,106,2019,4.381118
USA,CAN,3,106,2019,97.711538
CAN,MEX,3,106,2019,0.41236000000000006
USA,MEX,3,106,2019,17.8479
CAN,USA,3,106,2019,64.162065
MEX,USA,3,106,2019,42.266778
CAN,CAN,3,106,2014,829.2912
CAN,CAN,3,106,2015,605.82592
CAN,CAN,3,106,2016,519.1892799999999
CAN,CAN,3,106,2017,489.771872
CAN,CAN,3,106,2018,627.9200639999999
CAN,CAN,3,106,2019,719.4662400000001
USA,USA,3,106,2010,5240.794624
USA,USA,3,106,2011,5770.2804479999995
MEX,CAN,3,107,2010,107.90778999999999
USA,CAN,3,107,2010,1125.0133560000002
CAN,MEX,3,107,2010,83.235795
USA,MEX,3,107,2010,881.9366349999999
